[2024-10-13T18:05:25.214-0400] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-13T18:05:25.225-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:05:10.645062+00:00 [queued]>
[2024-10-13T18:05:25.234-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:05:10.645062+00:00 [queued]>
[2024-10-13T18:05:25.234-0400] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-13T18:05:25.252-0400] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): extract_task> on 2024-10-13 22:05:10.645062+00:00
[2024-10-13T18:05:25.261-0400] {standard_task_runner.py:72} INFO - Started process 88267 to run task
[2024-10-13T18:05:25.267-0400] {clientserver.py:543} INFO - Closing down clientserver connection
[2024-10-13T18:05:25.277-0400] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'bixi_etl_pipeline', 'extract_task', 'manual__2024-10-13T22:05:10.645062+00:00', '--job-id', '197', '--raw', '--subdir', 'DAGS_FOLDER/bixi_etl_pipeline.py', '--cfg-path', '/var/folders/bj/4z3t139j7xj2qng4wk4y16ym0000gn/T/tmph4o7mvk1']
[2024-10-13T18:05:25.278-0400] {standard_task_runner.py:105} INFO - Job 197: Subtask extract_task
[2024-10-13T18:05:25.343-0400] {task_command.py:467} INFO - Running <TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:05:10.645062+00:00 [running]> on host karendembp.home
[2024-10-13T18:05:25.633-0400] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='bixi_etl_pipeline' AIRFLOW_CTX_TASK_ID='extract_task' AIRFLOW_CTX_EXECUTION_DATE='2024-10-13T22:05:10.645062+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-13T22:05:10.645062+00:00'
[2024-10-13T18:05:25.635-0400] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-13T18:05:25.636-0400] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-13T18:05:25.637-0400] {logging_mixin.py:190} INFO - Current task name:extract_task state:running start_date:2024-10-13 22:05:25.226390+00:00
[2024-10-13T18:05:25.638-0400] {logging_mixin.py:190} INFO - Dag name:bixi_etl_pipeline and current dag run status:running
[2024-10-13T18:05:25.639-0400] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-13T18:05:26.102-0400] {logging_mixin.py:190} INFO - 79 1728856389
[2024-10-13T18:05:26.103-0400] {logging_mixin.py:190} INFO - 80 1728854804
[2024-10-13T18:05:26.104-0400] {logging_mixin.py:190} INFO - 81 1728856942
[2024-10-13T18:05:26.105-0400] {logging_mixin.py:190} INFO - 82 1728857037
[2024-10-13T18:05:26.106-0400] {logging_mixin.py:190} INFO - 83 1728857090
[2024-10-13T18:05:26.107-0400] {logging_mixin.py:190} INFO - 84 1728856748
[2024-10-13T18:05:26.107-0400] {logging_mixin.py:190} INFO - 85 1728856037
[2024-10-13T18:05:26.108-0400] {logging_mixin.py:190} INFO - 86 1728856559
[2024-10-13T18:05:26.108-0400] {logging_mixin.py:190} INFO - 87 1728856725
[2024-10-13T18:05:26.109-0400] {logging_mixin.py:190} INFO - 88 1728857091
[2024-10-13T18:05:26.110-0400] {logging_mixin.py:190} INFO - 89 1728857055
[2024-10-13T18:05:26.110-0400] {logging_mixin.py:190} INFO - 91 1728856746
[2024-10-13T18:05:26.111-0400] {logging_mixin.py:190} INFO - 92 1728856939
[2024-10-13T18:05:26.112-0400] {logging_mixin.py:190} INFO - 93 1728855432
[2024-10-13T18:05:26.113-0400] {logging_mixin.py:190} INFO - 94 1728856404
[2024-10-13T18:05:26.114-0400] {logging_mixin.py:190} INFO - 95 1728856565
[2024-10-13T18:05:26.115-0400] {logging_mixin.py:190} INFO - 96 1728857049
[2024-10-13T18:05:26.116-0400] {logging_mixin.py:190} INFO - 97 1728856974
[2024-10-13T18:05:26.117-0400] {logging_mixin.py:190} INFO - 99 1728856866
[2024-10-13T18:05:26.118-0400] {logging_mixin.py:190} INFO - 100 1728856802
[2024-10-13T18:05:26.118-0400] {logging_mixin.py:190} INFO - 101 1728857112
[2024-10-13T18:05:26.119-0400] {logging_mixin.py:190} INFO - 102 1728856071
[2024-10-13T18:05:26.120-0400] {logging_mixin.py:190} INFO - 103 1728857079
[2024-10-13T18:05:26.120-0400] {logging_mixin.py:190} INFO - 105 1728856971
[2024-10-13T18:05:26.122-0400] {logging_mixin.py:190} INFO - 106 1728856624
[2024-10-13T18:05:26.123-0400] {logging_mixin.py:190} INFO - 107 1728856915
[2024-10-13T18:05:26.124-0400] {logging_mixin.py:190} INFO - 108 1728856870
[2024-10-13T18:05:26.124-0400] {logging_mixin.py:190} INFO - 109 1728856844
[2024-10-13T18:05:26.125-0400] {logging_mixin.py:190} INFO - 110 1728855805
[2024-10-13T18:05:26.126-0400] {logging_mixin.py:190} INFO - 111 1728857076
[2024-10-13T18:05:26.127-0400] {logging_mixin.py:190} INFO - 112 1728854550
[2024-10-13T18:05:26.128-0400] {logging_mixin.py:190} INFO - 113 1728856934
[2024-10-13T18:05:26.129-0400] {logging_mixin.py:190} INFO - 114 1728854967
[2024-10-13T18:05:26.129-0400] {logging_mixin.py:190} INFO - 115 1728857011
[2024-10-13T18:05:26.130-0400] {logging_mixin.py:190} INFO - 116 1728855340
[2024-10-13T18:05:26.131-0400] {logging_mixin.py:190} INFO - 118 1728856115
[2024-10-13T18:05:26.132-0400] {logging_mixin.py:190} INFO - 119 1728857055
[2024-10-13T18:05:26.133-0400] {logging_mixin.py:190} INFO - 120 1728856936
[2024-10-13T18:05:26.134-0400] {logging_mixin.py:190} INFO - 121 1728856825
[2024-10-13T18:05:26.135-0400] {logging_mixin.py:190} INFO - 122 1728856880
[2024-10-13T18:05:26.136-0400] {logging_mixin.py:190} INFO - 123 1728856792
[2024-10-13T18:05:26.136-0400] {logging_mixin.py:190} INFO - 124 1728856828
[2024-10-13T18:05:26.137-0400] {logging_mixin.py:190} INFO - 125 1728856419
[2024-10-13T18:05:26.138-0400] {logging_mixin.py:190} INFO - 126 1728856740
[2024-10-13T18:05:26.139-0400] {logging_mixin.py:190} INFO - 127 1728857013
[2024-10-13T18:05:26.140-0400] {logging_mixin.py:190} INFO - 128 1728856781
[2024-10-13T18:05:26.140-0400] {logging_mixin.py:190} INFO - 129 1728856910
[2024-10-13T18:05:26.141-0400] {logging_mixin.py:190} INFO - 131 1728855583
[2024-10-13T18:05:26.142-0400] {logging_mixin.py:190} INFO - 132 1728856393
[2024-10-13T18:05:26.143-0400] {logging_mixin.py:190} INFO - 133 1728856637
[2024-10-13T18:05:26.144-0400] {logging_mixin.py:190} INFO - 134 1728856956
[2024-10-13T18:05:26.145-0400] {logging_mixin.py:190} INFO - 135 1728856752
[2024-10-13T18:05:26.146-0400] {logging_mixin.py:190} INFO - 136 1728854406
[2024-10-13T18:05:26.147-0400] {logging_mixin.py:190} INFO - 137 1728857075
[2024-10-13T18:05:26.147-0400] {logging_mixin.py:190} INFO - 138 1728857013
[2024-10-13T18:05:26.148-0400] {logging_mixin.py:190} INFO - 139 1728856872
[2024-10-13T18:05:26.149-0400] {logging_mixin.py:190} INFO - 140 1728856908
[2024-10-13T18:05:26.150-0400] {logging_mixin.py:190} INFO - 141 1728856624
[2024-10-13T18:05:26.151-0400] {logging_mixin.py:190} INFO - 142 1728857085
[2024-10-13T18:05:26.151-0400] {logging_mixin.py:190} INFO - 143 1728857031
[2024-10-13T18:05:26.152-0400] {logging_mixin.py:190} INFO - 144 1728856741
[2024-10-13T18:05:26.153-0400] {logging_mixin.py:190} INFO - 145 1728857094
[2024-10-13T18:05:26.154-0400] {logging_mixin.py:190} INFO - 146 1728856080
[2024-10-13T18:05:26.155-0400] {logging_mixin.py:190} INFO - 147 1728856686
[2024-10-13T18:05:26.156-0400] {logging_mixin.py:190} INFO - 148 1728856823
[2024-10-13T18:05:26.156-0400] {logging_mixin.py:190} INFO - 149 1728857069
[2024-10-13T18:05:26.157-0400] {logging_mixin.py:190} INFO - 150 1728856897
[2024-10-13T18:05:26.158-0400] {logging_mixin.py:190} INFO - 151 1728857091
[2024-10-13T18:05:26.159-0400] {logging_mixin.py:190} INFO - 152 1728856928
[2024-10-13T18:05:26.160-0400] {logging_mixin.py:190} INFO - 153 1728857047
[2024-10-13T18:05:26.161-0400] {logging_mixin.py:190} INFO - 154 1728857111
[2024-10-13T18:05:26.161-0400] {logging_mixin.py:190} INFO - 155 1728856462
[2024-10-13T18:05:26.162-0400] {logging_mixin.py:190} INFO - 156 1728856851
[2024-10-13T18:05:26.163-0400] {logging_mixin.py:190} INFO - 157 1728856692
[2024-10-13T18:05:26.163-0400] {logging_mixin.py:190} INFO - 158 1728857069
[2024-10-13T18:05:26.164-0400] {logging_mixin.py:190} INFO - 159 1728855617
[2024-10-13T18:05:26.164-0400] {logging_mixin.py:190} INFO - 160 1728857068
[2024-10-13T18:05:26.165-0400] {logging_mixin.py:190} INFO - 161 1728856707
[2024-10-13T18:05:26.165-0400] {logging_mixin.py:190} INFO - 162 1728857073
[2024-10-13T18:05:26.166-0400] {logging_mixin.py:190} INFO - 163 1728856943
[2024-10-13T18:05:26.167-0400] {logging_mixin.py:190} INFO - 164 1728856739
[2024-10-13T18:05:26.168-0400] {logging_mixin.py:190} INFO - 165 1728856854
[2024-10-13T18:05:26.169-0400] {logging_mixin.py:190} INFO - 166 1728857099
[2024-10-13T18:05:26.170-0400] {logging_mixin.py:190} INFO - 167 1728856992
[2024-10-13T18:05:26.171-0400] {logging_mixin.py:190} INFO - 168 1728857003
[2024-10-13T18:05:26.172-0400] {logging_mixin.py:190} INFO - 169 1728856979
[2024-10-13T18:05:26.173-0400] {logging_mixin.py:190} INFO - 170 1728856637
[2024-10-13T18:05:26.174-0400] {logging_mixin.py:190} INFO - 171 1728856715
[2024-10-13T18:05:26.175-0400] {logging_mixin.py:190} INFO - 173 1728856755
[2024-10-13T18:05:26.176-0400] {logging_mixin.py:190} INFO - 174 1728857101
[2024-10-13T18:05:26.177-0400] {logging_mixin.py:190} INFO - 176 1728857047
[2024-10-13T18:05:26.177-0400] {logging_mixin.py:190} INFO - 177 1728856878
[2024-10-13T18:05:26.178-0400] {logging_mixin.py:190} INFO - 178 1728857063
[2024-10-13T18:05:26.179-0400] {logging_mixin.py:190} INFO - 179 1728856707
[2024-10-13T18:05:26.180-0400] {logging_mixin.py:190} INFO - 180 1728852932
[2024-10-13T18:05:26.180-0400] {logging_mixin.py:190} INFO - 181 1728857032
[2024-10-13T18:05:26.181-0400] {logging_mixin.py:190} INFO - 182 1728857099
[2024-10-13T18:05:26.182-0400] {logging_mixin.py:190} INFO - 183 1728857090
[2024-10-13T18:05:26.183-0400] {logging_mixin.py:190} INFO - 184 1728857112
[2024-10-13T18:05:26.184-0400] {logging_mixin.py:190} INFO - 185 1728854879
[2024-10-13T18:05:26.185-0400] {logging_mixin.py:190} INFO - 186 1728857044
[2024-10-13T18:05:26.185-0400] {logging_mixin.py:190} INFO - 187 1728857087
[2024-10-13T18:05:26.186-0400] {logging_mixin.py:190} INFO - 188 1728855700
[2024-10-13T18:05:26.187-0400] {logging_mixin.py:190} INFO - 189 1728856630
[2024-10-13T18:05:26.188-0400] {logging_mixin.py:190} INFO - 190 1728856612
[2024-10-13T18:05:26.189-0400] {logging_mixin.py:190} INFO - 191 1728856141
[2024-10-13T18:05:26.190-0400] {logging_mixin.py:190} INFO - 192 1728856597
[2024-10-13T18:05:26.191-0400] {logging_mixin.py:190} INFO - 193 1728856968
[2024-10-13T18:05:26.192-0400] {logging_mixin.py:190} INFO - 194 1728856887
[2024-10-13T18:05:26.192-0400] {logging_mixin.py:190} INFO - 195 1728856191
[2024-10-13T18:05:26.193-0400] {logging_mixin.py:190} INFO - 196 1728856880
[2024-10-13T18:05:26.194-0400] {logging_mixin.py:190} INFO - 197 1728856317
[2024-10-13T18:05:26.194-0400] {logging_mixin.py:190} INFO - 198 1728855125
[2024-10-13T18:05:26.195-0400] {logging_mixin.py:190} INFO - 199 1728857078
[2024-10-13T18:05:26.196-0400] {logging_mixin.py:190} INFO - 200 1728855801
[2024-10-13T18:05:26.196-0400] {logging_mixin.py:190} INFO - 201 1728856557
[2024-10-13T18:05:26.197-0400] {logging_mixin.py:190} INFO - 202 1728854252
[2024-10-13T18:05:26.197-0400] {logging_mixin.py:190} INFO - 203 1728856722
[2024-10-13T18:05:26.198-0400] {logging_mixin.py:190} INFO - 204 1728857110
[2024-10-13T18:05:26.199-0400] {logging_mixin.py:190} INFO - 205 1728856646
[2024-10-13T18:05:26.200-0400] {logging_mixin.py:190} INFO - 206 1728857077
[2024-10-13T18:05:26.201-0400] {logging_mixin.py:190} INFO - 207 1728857061
[2024-10-13T18:05:26.202-0400] {logging_mixin.py:190} INFO - 208 1728856698
[2024-10-13T18:05:26.203-0400] {logging_mixin.py:190} INFO - 209 1728857056
[2024-10-13T18:05:26.205-0400] {logging_mixin.py:190} INFO - 210 1728856988
[2024-10-13T18:05:26.205-0400] {logging_mixin.py:190} INFO - 211 1728856966
[2024-10-13T18:05:26.225-0400] {logging_mixin.py:190} INFO - 212 1728391856
[2024-10-13T18:05:26.226-0400] {logging_mixin.py:190} INFO - 213 1728856770
[2024-10-13T18:05:26.227-0400] {logging_mixin.py:190} INFO - 214 1728856866
[2024-10-13T18:05:26.228-0400] {logging_mixin.py:190} INFO - 215 1728857072
[2024-10-13T18:05:26.229-0400] {logging_mixin.py:190} INFO - 216 1728856272
[2024-10-13T18:05:26.230-0400] {logging_mixin.py:190} INFO - 217 1728856956
[2024-10-13T18:05:26.231-0400] {logging_mixin.py:190} INFO - 218 1728857119
[2024-10-13T18:05:26.232-0400] {logging_mixin.py:190} INFO - 219 1728856550
[2024-10-13T18:05:26.233-0400] {logging_mixin.py:190} INFO - 220 1728857064
[2024-10-13T18:05:26.234-0400] {logging_mixin.py:190} INFO - 221 1728856978
[2024-10-13T18:05:26.234-0400] {logging_mixin.py:190} INFO - 222 1728856927
[2024-10-13T18:05:26.235-0400] {logging_mixin.py:190} INFO - 223 1728856678
[2024-10-13T18:05:26.236-0400] {logging_mixin.py:190} INFO - 224 1728857102
[2024-10-13T18:05:26.237-0400] {logging_mixin.py:190} INFO - 225 1728856587
[2024-10-13T18:05:26.238-0400] {logging_mixin.py:190} INFO - 226 1728856993
[2024-10-13T18:05:26.238-0400] {logging_mixin.py:190} INFO - 227 1728856632
[2024-10-13T18:05:26.239-0400] {logging_mixin.py:190} INFO - 228 1728856629
[2024-10-13T18:05:26.240-0400] {logging_mixin.py:190} INFO - 229 1728856685
[2024-10-13T18:05:26.240-0400] {logging_mixin.py:190} INFO - 230 1728857059
[2024-10-13T18:05:26.241-0400] {logging_mixin.py:190} INFO - 232 1728857062
[2024-10-13T18:05:26.242-0400] {logging_mixin.py:190} INFO - 233 1728856334
[2024-10-13T18:05:26.242-0400] {logging_mixin.py:190} INFO - 234 1728857076
[2024-10-13T18:05:26.243-0400] {logging_mixin.py:190} INFO - 236 1728856676
[2024-10-13T18:05:26.244-0400] {logging_mixin.py:190} INFO - 237 1728857073
[2024-10-13T18:05:26.244-0400] {logging_mixin.py:190} INFO - 239 1728856466
[2024-10-13T18:05:26.245-0400] {logging_mixin.py:190} INFO - 241 1728856997
[2024-10-13T18:05:26.245-0400] {logging_mixin.py:190} INFO - 242 1728857021
[2024-10-13T18:05:26.246-0400] {logging_mixin.py:190} INFO - 243 1728857023
[2024-10-13T18:05:26.247-0400] {logging_mixin.py:190} INFO - 244 1728856967
[2024-10-13T18:05:26.247-0400] {logging_mixin.py:190} INFO - 245 1728659352
[2024-10-13T18:05:26.248-0400] {logging_mixin.py:190} INFO - 246 1728857075
[2024-10-13T18:05:26.249-0400] {logging_mixin.py:190} INFO - 247 1728854599
[2024-10-13T18:05:26.249-0400] {logging_mixin.py:190} INFO - 248 1728857110
[2024-10-13T18:05:26.250-0400] {logging_mixin.py:190} INFO - 249 1728857057
[2024-10-13T18:05:26.251-0400] {logging_mixin.py:190} INFO - 250 1728856667
[2024-10-13T18:05:26.252-0400] {logging_mixin.py:190} INFO - 251 1728857120
[2024-10-13T18:05:26.253-0400] {logging_mixin.py:190} INFO - 253 1728857053
[2024-10-13T18:05:26.253-0400] {logging_mixin.py:190} INFO - 254 1728857121
[2024-10-13T18:05:26.254-0400] {logging_mixin.py:190} INFO - 255 1728852846
[2024-10-13T18:05:26.255-0400] {logging_mixin.py:190} INFO - 256 1728857084
[2024-10-13T18:05:26.255-0400] {logging_mixin.py:190} INFO - 257 1728857059
[2024-10-13T18:05:26.256-0400] {logging_mixin.py:190} INFO - 258 1728856996
[2024-10-13T18:05:26.257-0400] {logging_mixin.py:190} INFO - 259 1728856768
[2024-10-13T18:05:26.258-0400] {logging_mixin.py:190} INFO - 260 1728856803
[2024-10-13T18:05:26.258-0400] {logging_mixin.py:190} INFO - 261 1728848862
[2024-10-13T18:05:26.259-0400] {logging_mixin.py:190} INFO - 262 1728857075
[2024-10-13T18:05:26.260-0400] {logging_mixin.py:190} INFO - 263 1728856773
[2024-10-13T18:05:26.260-0400] {logging_mixin.py:190} INFO - 264 1728856409
[2024-10-13T18:05:26.261-0400] {logging_mixin.py:190} INFO - 265 1728856539
[2024-10-13T18:05:26.262-0400] {logging_mixin.py:190} INFO - 266 1728856928
[2024-10-13T18:05:26.262-0400] {logging_mixin.py:190} INFO - 267 1728854175
[2024-10-13T18:05:26.263-0400] {logging_mixin.py:190} INFO - 268 1728853556
[2024-10-13T18:05:26.264-0400] {logging_mixin.py:190} INFO - 269 1728857112
[2024-10-13T18:05:26.265-0400] {logging_mixin.py:190} INFO - 270 1728856722
[2024-10-13T18:05:26.266-0400] {logging_mixin.py:190} INFO - 271 1728855292
[2024-10-13T18:05:26.267-0400] {logging_mixin.py:190} INFO - 272 1728856257
[2024-10-13T18:05:26.267-0400] {logging_mixin.py:190} INFO - 273 1728857052
[2024-10-13T18:05:26.268-0400] {logging_mixin.py:190} INFO - 274 1728854709
[2024-10-13T18:05:26.268-0400] {logging_mixin.py:190} INFO - 275 1728856220
[2024-10-13T18:05:26.269-0400] {logging_mixin.py:190} INFO - 276 1728856817
[2024-10-13T18:05:26.270-0400] {logging_mixin.py:190} INFO - 277 1728856749
[2024-10-13T18:05:26.270-0400] {logging_mixin.py:190} INFO - 278 1728857005
[2024-10-13T18:05:26.271-0400] {logging_mixin.py:190} INFO - 279 1728856949
[2024-10-13T18:05:26.271-0400] {logging_mixin.py:190} INFO - 280 1728856565
[2024-10-13T18:05:26.272-0400] {logging_mixin.py:190} INFO - 281 1728855071
[2024-10-13T18:05:26.273-0400] {logging_mixin.py:190} INFO - 282 1728854866
[2024-10-13T18:05:26.273-0400] {logging_mixin.py:190} INFO - 283 1728856834
[2024-10-13T18:05:26.274-0400] {logging_mixin.py:190} INFO - 284 1728853153
[2024-10-13T18:05:26.274-0400] {logging_mixin.py:190} INFO - 285 1728856000
[2024-10-13T18:05:26.275-0400] {logging_mixin.py:190} INFO - 286 1728856181
