[2024-10-13T17:47:29.649-0400] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-13T17:47:29.664-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T21:47:10.213313+00:00 [queued]>
[2024-10-13T17:47:29.673-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T21:47:10.213313+00:00 [queued]>
[2024-10-13T17:47:29.674-0400] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-13T17:47:29.688-0400] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): extract_task> on 2024-10-13 21:47:10.213313+00:00
[2024-10-13T17:47:29.697-0400] {standard_task_runner.py:72} INFO - Started process 82590 to run task
[2024-10-13T17:47:29.704-0400] {clientserver.py:543} INFO - Closing down clientserver connection
[2024-10-13T17:47:29.716-0400] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'bixi_etl_pipeline', 'extract_task', 'manual__2024-10-13T21:47:10.213313+00:00', '--job-id', '191', '--raw', '--subdir', 'DAGS_FOLDER/bixi_etl_pipeline.py', '--cfg-path', '/var/folders/bj/4z3t139j7xj2qng4wk4y16ym0000gn/T/tmptq0hgtyi']
[2024-10-13T17:47:29.718-0400] {standard_task_runner.py:105} INFO - Job 191: Subtask extract_task
[2024-10-13T17:47:29.777-0400] {task_command.py:467} INFO - Running <TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T21:47:10.213313+00:00 [running]> on host karendembp.home
[2024-10-13T17:47:30.061-0400] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='bixi_etl_pipeline' AIRFLOW_CTX_TASK_ID='extract_task' AIRFLOW_CTX_EXECUTION_DATE='2024-10-13T21:47:10.213313+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-13T21:47:10.213313+00:00'
[2024-10-13T17:47:30.063-0400] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-13T17:47:30.064-0400] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-13T17:47:30.065-0400] {logging_mixin.py:190} INFO - Current task name:extract_task state:running start_date:2024-10-13 21:47:29.665053+00:00
[2024-10-13T17:47:30.065-0400] {logging_mixin.py:190} INFO - Dag name:bixi_etl_pipeline and current dag run status:running
[2024-10-13T17:47:30.066-0400] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-13T17:47:30.587-0400] {logging_mixin.py:190} INFO - 158 1728855910
[2024-10-13T17:47:30.588-0400] {logging_mixin.py:190} INFO - 159 1728855617
[2024-10-13T17:47:30.589-0400] {logging_mixin.py:190} INFO - 160 1728855377
[2024-10-13T17:47:30.589-0400] {logging_mixin.py:190} INFO - 161 1728855896
[2024-10-13T17:47:30.590-0400] {logging_mixin.py:190} INFO - 162 1728854857
[2024-10-13T17:47:30.591-0400] {logging_mixin.py:190} INFO - 163 1728855975
[2024-10-13T17:47:30.592-0400] {logging_mixin.py:190} INFO - 164 1728855851
[2024-10-13T17:47:30.593-0400] {logging_mixin.py:190} INFO - 165 1728855819
[2024-10-13T17:47:30.593-0400] {logging_mixin.py:190} INFO - 166 1728855606
[2024-10-13T17:47:30.594-0400] {logging_mixin.py:190} INFO - 167 1728855808
[2024-10-13T17:47:30.595-0400] {logging_mixin.py:190} INFO - 168 1728855905
[2024-10-13T17:47:30.596-0400] {logging_mixin.py:190} INFO - 169 1728856036
[2024-10-13T17:47:30.596-0400] {logging_mixin.py:190} INFO - 170 1728855920
[2024-10-13T17:47:30.597-0400] {logging_mixin.py:190} INFO - 171 1728854811
[2024-10-13T17:47:30.598-0400] {logging_mixin.py:190} INFO - 173 1728856013
[2024-10-13T17:47:30.599-0400] {logging_mixin.py:190} INFO - 174 1728856033
[2024-10-13T17:47:30.600-0400] {logging_mixin.py:190} INFO - 176 1728856040
[2024-10-13T17:47:30.600-0400] {logging_mixin.py:190} INFO - 177 1728856042
[2024-10-13T17:47:30.601-0400] {logging_mixin.py:190} INFO - 178 1728855529
[2024-10-13T17:47:30.602-0400] {logging_mixin.py:190} INFO - 179 1728855488
[2024-10-13T17:47:30.602-0400] {logging_mixin.py:190} INFO - 180 1728852932
[2024-10-13T17:47:30.603-0400] {logging_mixin.py:190} INFO - 181 1728855836
[2024-10-13T17:47:30.604-0400] {logging_mixin.py:190} INFO - 182 1728855981
[2024-10-13T17:47:30.605-0400] {logging_mixin.py:190} INFO - 183 1728856038
[2024-10-13T17:47:30.606-0400] {logging_mixin.py:190} INFO - 184 1728855892
[2024-10-13T17:47:30.606-0400] {logging_mixin.py:190} INFO - 185 1728854879
[2024-10-13T17:47:30.607-0400] {logging_mixin.py:190} INFO - 186 1728856040
[2024-10-13T17:47:30.607-0400] {logging_mixin.py:190} INFO - 187 1728854921
[2024-10-13T17:47:30.608-0400] {logging_mixin.py:190} INFO - 188 1728855700
[2024-10-13T17:47:30.609-0400] {logging_mixin.py:190} INFO - 189 1728855234
[2024-10-13T17:47:30.610-0400] {logging_mixin.py:190} INFO - 190 1728855880
[2024-10-13T17:47:30.610-0400] {logging_mixin.py:190} INFO - 191 1728855974
[2024-10-13T17:47:30.611-0400] {logging_mixin.py:190} INFO - 192 1728855517
[2024-10-13T17:47:30.612-0400] {logging_mixin.py:190} INFO - 193 1728855631
[2024-10-13T17:47:30.613-0400] {logging_mixin.py:190} INFO - 194 1728855924
[2024-10-13T17:47:30.614-0400] {logging_mixin.py:190} INFO - 195 1728855537
[2024-10-13T17:47:30.615-0400] {logging_mixin.py:190} INFO - 196 1728855769
[2024-10-13T17:47:30.615-0400] {logging_mixin.py:190} INFO - 197 1728854955
[2024-10-13T17:47:30.616-0400] {logging_mixin.py:190} INFO - 198 1728855125
[2024-10-13T17:47:30.616-0400] {logging_mixin.py:190} INFO - 199 1728856028
[2024-10-13T17:47:30.617-0400] {logging_mixin.py:190} INFO - 200 1728855801
[2024-10-13T17:47:30.618-0400] {logging_mixin.py:190} INFO - 201 1728856007
[2024-10-13T17:47:30.619-0400] {logging_mixin.py:190} INFO - 202 1728854252
[2024-10-13T17:47:30.620-0400] {logging_mixin.py:190} INFO - 203 1728855223
[2024-10-13T17:47:30.621-0400] {logging_mixin.py:190} INFO - 204 1728856040
[2024-10-13T17:47:30.622-0400] {logging_mixin.py:190} INFO - 205 1728855353
[2024-10-13T17:47:30.623-0400] {logging_mixin.py:190} INFO - 206 1728855503
[2024-10-13T17:47:30.623-0400] {logging_mixin.py:190} INFO - 207 1728856028
[2024-10-13T17:47:30.624-0400] {logging_mixin.py:190} INFO - 208 1728855453
[2024-10-13T17:47:30.624-0400] {logging_mixin.py:190} INFO - 209 1728856020
[2024-10-13T17:47:30.625-0400] {logging_mixin.py:190} INFO - 210 1728856005
[2024-10-13T17:47:30.626-0400] {logging_mixin.py:190} INFO - 211 1728855908
[2024-10-13T17:47:30.626-0400] {logging_mixin.py:190} INFO - 212 1728391856
[2024-10-13T17:47:30.627-0400] {logging_mixin.py:190} INFO - 213 1728855237
[2024-10-13T17:47:30.628-0400] {logging_mixin.py:190} INFO - 214 1728855845
[2024-10-13T17:47:30.629-0400] {logging_mixin.py:190} INFO - 215 1728855806
[2024-10-13T17:47:30.630-0400] {logging_mixin.py:190} INFO - 216 1728855660
[2024-10-13T17:47:30.630-0400] {logging_mixin.py:190} INFO - 217 1728856027
[2024-10-13T17:47:30.631-0400] {logging_mixin.py:190} INFO - 218 1728856025
[2024-10-13T17:47:30.633-0400] {logging_mixin.py:190} INFO - 219 1728855968
[2024-10-13T17:47:30.634-0400] {logging_mixin.py:190} INFO - 220 1728855900
[2024-10-13T17:47:30.634-0400] {logging_mixin.py:190} INFO - 221 1728855928
[2024-10-13T17:47:30.635-0400] {logging_mixin.py:190} INFO - 222 1728855783
[2024-10-13T17:47:30.636-0400] {logging_mixin.py:190} INFO - 223 1728855873
[2024-10-13T17:47:30.637-0400] {logging_mixin.py:190} INFO - 224 1728855872
[2024-10-13T17:47:30.638-0400] {logging_mixin.py:190} INFO - 225 1728855319
[2024-10-13T17:47:30.639-0400] {logging_mixin.py:190} INFO - 226 1728855860
[2024-10-13T17:47:30.640-0400] {logging_mixin.py:190} INFO - 227 1728856006
[2024-10-13T17:47:30.641-0400] {logging_mixin.py:190} INFO - 228 1728855405
[2024-10-13T17:47:30.642-0400] {logging_mixin.py:190} INFO - 229 1728855965
[2024-10-13T17:47:30.643-0400] {logging_mixin.py:190} INFO - 230 1728855740
[2024-10-13T17:47:30.644-0400] {logging_mixin.py:190} INFO - 232 1728855967
[2024-10-13T17:47:30.645-0400] {logging_mixin.py:190} INFO - 233 1728856038
[2024-10-13T17:47:30.645-0400] {logging_mixin.py:190} INFO - 234 1728854761
[2024-10-13T17:47:30.646-0400] {logging_mixin.py:190} INFO - 236 1728854831
[2024-10-13T17:47:30.647-0400] {logging_mixin.py:190} INFO - 237 1728855873
[2024-10-13T17:47:30.647-0400] {logging_mixin.py:190} INFO - 239 1728855510
[2024-10-13T17:47:30.648-0400] {logging_mixin.py:190} INFO - 241 1728854252
[2024-10-13T17:47:30.649-0400] {logging_mixin.py:190} INFO - 242 1728855989
[2024-10-13T17:47:30.650-0400] {logging_mixin.py:190} INFO - 243 1728855342
[2024-10-13T17:47:30.651-0400] {logging_mixin.py:190} INFO - 244 1728855641
[2024-10-13T17:47:30.651-0400] {logging_mixin.py:190} INFO - 245 1728659352
[2024-10-13T17:47:30.652-0400] {logging_mixin.py:190} INFO - 246 1728855261
[2024-10-13T17:47:30.653-0400] {logging_mixin.py:190} INFO - 247 1728854599
[2024-10-13T17:47:30.653-0400] {logging_mixin.py:190} INFO - 248 1728855408
[2024-10-13T17:47:30.654-0400] {logging_mixin.py:190} INFO - 249 1728855725
[2024-10-13T17:47:30.655-0400] {logging_mixin.py:190} INFO - 250 1728855942
[2024-10-13T17:47:30.655-0400] {logging_mixin.py:190} INFO - 251 1728855990
[2024-10-13T17:47:30.656-0400] {logging_mixin.py:190} INFO - 253 1728855408
[2024-10-13T17:47:30.657-0400] {logging_mixin.py:190} INFO - 254 1728855946
[2024-10-13T17:47:30.658-0400] {logging_mixin.py:190} INFO - 255 1728852846
[2024-10-13T17:47:30.658-0400] {logging_mixin.py:190} INFO - 256 1728855609
[2024-10-13T17:47:30.659-0400] {logging_mixin.py:190} INFO - 257 1728856037
[2024-10-13T17:47:30.660-0400] {logging_mixin.py:190} INFO - 258 1728854820
[2024-10-13T17:47:30.660-0400] {logging_mixin.py:190} INFO - 259 1728854974
[2024-10-13T17:47:30.661-0400] {logging_mixin.py:190} INFO - 260 1728855900
[2024-10-13T17:47:30.661-0400] {logging_mixin.py:190} INFO - 261 1728848862
[2024-10-13T17:47:30.662-0400] {logging_mixin.py:190} INFO - 262 1728855935
[2024-10-13T17:47:30.663-0400] {logging_mixin.py:190} INFO - 263 1728855259
[2024-10-13T17:47:30.663-0400] {logging_mixin.py:190} INFO - 264 1728855229
[2024-10-13T17:47:30.664-0400] {logging_mixin.py:190} INFO - 265 1728855599
[2024-10-13T17:47:30.664-0400] {logging_mixin.py:190} INFO - 266 1728855827
[2024-10-13T17:47:30.665-0400] {logging_mixin.py:190} INFO - 267 1728854175
[2024-10-13T17:47:30.666-0400] {logging_mixin.py:190} INFO - 268 1728853556
[2024-10-13T17:47:30.667-0400] {logging_mixin.py:190} INFO - 269 1728855979
[2024-10-13T17:47:30.668-0400] {logging_mixin.py:190} INFO - 270 1728853960
[2024-10-13T17:47:30.669-0400] {logging_mixin.py:190} INFO - 271 1728855292
[2024-10-13T17:47:30.669-0400] {logging_mixin.py:190} INFO - 272 1728855916
[2024-10-13T17:47:30.670-0400] {logging_mixin.py:190} INFO - 273 1728853987
[2024-10-13T17:47:30.671-0400] {logging_mixin.py:190} INFO - 274 1728854709
[2024-10-13T17:47:30.671-0400] {logging_mixin.py:190} INFO - 275 1728855776
[2024-10-13T17:47:30.672-0400] {logging_mixin.py:190} INFO - 276 1728855912
[2024-10-13T17:47:30.672-0400] {logging_mixin.py:190} INFO - 277 1728855941
[2024-10-13T17:47:30.673-0400] {logging_mixin.py:190} INFO - 278 1728855912
[2024-10-13T17:47:30.674-0400] {logging_mixin.py:190} INFO - 279 1728854177
[2024-10-13T17:47:30.674-0400] {logging_mixin.py:190} INFO - 280 1728855669
[2024-10-13T17:47:30.675-0400] {logging_mixin.py:190} INFO - 281 1728855071
[2024-10-13T17:47:30.675-0400] {logging_mixin.py:190} INFO - 282 1728854866
[2024-10-13T17:47:30.676-0400] {logging_mixin.py:190} INFO - 283 1728855777
[2024-10-13T17:47:30.676-0400] {logging_mixin.py:190} INFO - 284 1728853153
[2024-10-13T17:47:30.677-0400] {logging_mixin.py:190} INFO - 285 1728856000
[2024-10-13T17:47:30.678-0400] {logging_mixin.py:190} INFO - 286 1728855991
