[2024-10-13T18:37:56.023-0400] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-13T18:37:56.035-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:37:38.384105+00:00 [queued]>
[2024-10-13T18:37:56.042-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:37:38.384105+00:00 [queued]>
[2024-10-13T18:37:56.043-0400] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-13T18:37:56.057-0400] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): extract_task> on 2024-10-13 22:37:38.384105+00:00
[2024-10-13T18:37:56.067-0400] {standard_task_runner.py:72} INFO - Started process 98641 to run task
[2024-10-13T18:37:56.073-0400] {clientserver.py:543} INFO - Closing down clientserver connection
[2024-10-13T18:37:56.084-0400] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'bixi_etl_pipeline', 'extract_task', 'manual__2024-10-13T22:37:38.384105+00:00', '--job-id', '212', '--raw', '--subdir', 'DAGS_FOLDER/bixi_etl_pipeline.py', '--cfg-path', '/var/folders/bj/4z3t139j7xj2qng4wk4y16ym0000gn/T/tmpv3gt29ym']
[2024-10-13T18:37:56.086-0400] {standard_task_runner.py:105} INFO - Job 212: Subtask extract_task
[2024-10-13T18:37:56.151-0400] {task_command.py:467} INFO - Running <TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:37:38.384105+00:00 [running]> on host karendembp.home
[2024-10-13T18:37:56.412-0400] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='bixi_etl_pipeline' AIRFLOW_CTX_TASK_ID='extract_task' AIRFLOW_CTX_EXECUTION_DATE='2024-10-13T22:37:38.384105+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-13T22:37:38.384105+00:00'
[2024-10-13T18:37:56.414-0400] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-13T18:37:56.415-0400] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-13T18:37:56.416-0400] {logging_mixin.py:190} INFO - Current task name:extract_task state:running start_date:2024-10-13 22:37:56.035682+00:00
[2024-10-13T18:37:56.417-0400] {logging_mixin.py:190} INFO - Dag name:bixi_etl_pipeline and current dag run status:running
[2024-10-13T18:37:56.418-0400] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-13T18:37:56.965-0400] {logging_mixin.py:190} INFO - 36 1728858993
[2024-10-13T18:37:56.966-0400] {logging_mixin.py:190} INFO - 37 1728859050
[2024-10-13T18:37:56.967-0400] {logging_mixin.py:190} INFO - 38 1728858276
[2024-10-13T18:37:56.967-0400] {logging_mixin.py:190} INFO - 39 1728859009
[2024-10-13T18:37:56.968-0400] {logging_mixin.py:190} INFO - 40 1728858557
[2024-10-13T18:37:56.968-0400] {logging_mixin.py:190} INFO - 41 1728859057
[2024-10-13T18:37:56.969-0400] {logging_mixin.py:190} INFO - 43 1728858814
[2024-10-13T18:37:56.970-0400] {logging_mixin.py:190} INFO - 45 1728858827
[2024-10-13T18:37:56.971-0400] {logging_mixin.py:190} INFO - 46 1728859054
[2024-10-13T18:37:56.972-0400] {logging_mixin.py:190} INFO - 47 1728858249
[2024-10-13T18:37:56.973-0400] {logging_mixin.py:190} INFO - 48 1728857962
[2024-10-13T18:37:56.974-0400] {logging_mixin.py:190} INFO - 49 1728858770
[2024-10-13T18:37:56.975-0400] {logging_mixin.py:190} INFO - 50 1728858997
[2024-10-13T18:37:56.976-0400] {logging_mixin.py:190} INFO - 51 1728858724
[2024-10-13T18:37:56.977-0400] {logging_mixin.py:190} INFO - 52 1728858989
[2024-10-13T18:37:56.978-0400] {logging_mixin.py:190} INFO - 55 1728858860
[2024-10-13T18:37:56.979-0400] {logging_mixin.py:190} INFO - 56 1728858335
[2024-10-13T18:37:56.980-0400] {logging_mixin.py:190} INFO - 57 1728858164
[2024-10-13T18:37:56.981-0400] {logging_mixin.py:190} INFO - 59 1728859004
[2024-10-13T18:37:56.982-0400] {logging_mixin.py:190} INFO - 60 1728857669
[2024-10-13T18:37:56.983-0400] {logging_mixin.py:190} INFO - 61 1728859062
[2024-10-13T18:37:56.984-0400] {logging_mixin.py:190} INFO - 62 1728859056
[2024-10-13T18:37:56.985-0400] {logging_mixin.py:190} INFO - 63 1728858502
[2024-10-13T18:37:56.986-0400] {logging_mixin.py:190} INFO - 64 1728858946
[2024-10-13T18:37:56.987-0400] {logging_mixin.py:190} INFO - 65 1728858281
[2024-10-13T18:37:56.988-0400] {logging_mixin.py:190} INFO - 67 1728858919
[2024-10-13T18:37:56.989-0400] {logging_mixin.py:190} INFO - 68 1728858034
[2024-10-13T18:37:56.990-0400] {logging_mixin.py:190} INFO - 69 1728858940
[2024-10-13T18:37:56.991-0400] {logging_mixin.py:190} INFO - 71 1728858351
[2024-10-13T18:37:56.992-0400] {logging_mixin.py:190} INFO - 72 1728859060
[2024-10-13T18:37:56.993-0400] {logging_mixin.py:190} INFO - 73 1728858413
[2024-10-13T18:37:56.994-0400] {logging_mixin.py:190} INFO - 74 1728857676
[2024-10-13T18:37:56.995-0400] {logging_mixin.py:190} INFO - 75 1728858822
[2024-10-13T18:37:56.995-0400] {logging_mixin.py:190} INFO - 76 1728858135
[2024-10-13T18:37:56.996-0400] {logging_mixin.py:190} INFO - 77 1728858661
[2024-10-13T18:37:56.997-0400] {logging_mixin.py:190} INFO - 78 1728858970
[2024-10-13T18:37:56.997-0400] {logging_mixin.py:190} INFO - 79 1728858878
[2024-10-13T18:37:56.998-0400] {logging_mixin.py:190} INFO - 80 1728858017
[2024-10-13T18:37:56.999-0400] {logging_mixin.py:190} INFO - 81 1728858600
[2024-10-13T18:37:56.999-0400] {logging_mixin.py:190} INFO - 82 1728858296
[2024-10-13T18:37:57.000-0400] {logging_mixin.py:190} INFO - 83 1728858801
[2024-10-13T18:37:57.001-0400] {logging_mixin.py:190} INFO - 84 1728858885
[2024-10-13T18:37:57.002-0400] {logging_mixin.py:190} INFO - 85 1728857446
[2024-10-13T18:37:57.002-0400] {logging_mixin.py:190} INFO - 86 1728858260
[2024-10-13T18:37:57.003-0400] {logging_mixin.py:190} INFO - 87 1728858443
[2024-10-13T18:37:57.004-0400] {logging_mixin.py:190} INFO - 88 1728859062
[2024-10-13T18:37:57.005-0400] {logging_mixin.py:190} INFO - 89 1728858943
[2024-10-13T18:37:57.006-0400] {logging_mixin.py:190} INFO - 91 1728858940
[2024-10-13T18:37:57.007-0400] {logging_mixin.py:190} INFO - 92 1728858665
[2024-10-13T18:37:57.007-0400] {logging_mixin.py:190} INFO - 93 1728855432
[2024-10-13T18:37:57.008-0400] {logging_mixin.py:190} INFO - 94 1728857785
[2024-10-13T18:37:57.009-0400] {logging_mixin.py:190} INFO - 95 1728858593
[2024-10-13T18:37:57.010-0400] {logging_mixin.py:190} INFO - 96 1728859037
[2024-10-13T18:37:57.011-0400] {logging_mixin.py:190} INFO - 97 1728858977
[2024-10-13T18:37:57.012-0400] {logging_mixin.py:190} INFO - 99 1728858657
[2024-10-13T18:37:57.013-0400] {logging_mixin.py:190} INFO - 100 1728858134
[2024-10-13T18:37:57.013-0400] {logging_mixin.py:190} INFO - 101 1728858978
[2024-10-13T18:37:57.015-0400] {logging_mixin.py:190} INFO - 102 1728858592
[2024-10-13T18:37:57.015-0400] {logging_mixin.py:190} INFO - 103 1728858600
[2024-10-13T18:37:57.016-0400] {logging_mixin.py:190} INFO - 105 1728856971
[2024-10-13T18:37:57.017-0400] {logging_mixin.py:190} INFO - 106 1728858213
[2024-10-13T18:37:57.018-0400] {logging_mixin.py:190} INFO - 107 1728858851
[2024-10-13T18:37:57.019-0400] {logging_mixin.py:190} INFO - 108 1728859016
[2024-10-13T18:37:57.020-0400] {logging_mixin.py:190} INFO - 109 1728858963
[2024-10-13T18:37:57.021-0400] {logging_mixin.py:190} INFO - 110 1728858870
[2024-10-13T18:37:57.022-0400] {logging_mixin.py:190} INFO - 111 1728858280
[2024-10-13T18:37:57.023-0400] {logging_mixin.py:190} INFO - 112 1728858926
[2024-10-13T18:37:57.024-0400] {logging_mixin.py:190} INFO - 113 1728858963
[2024-10-13T18:37:57.024-0400] {logging_mixin.py:190} INFO - 114 1728858738
[2024-10-13T18:37:57.026-0400] {logging_mixin.py:190} INFO - 115 1728858971
[2024-10-13T18:37:57.027-0400] {logging_mixin.py:190} INFO - 116 1728859050
[2024-10-13T18:37:57.027-0400] {logging_mixin.py:190} INFO - 118 1728857357
[2024-10-13T18:37:57.028-0400] {logging_mixin.py:190} INFO - 119 1728858734
[2024-10-13T18:37:57.029-0400] {logging_mixin.py:190} INFO - 120 1728859043
[2024-10-13T18:37:57.030-0400] {logging_mixin.py:190} INFO - 121 1728858859
[2024-10-13T18:37:57.031-0400] {logging_mixin.py:190} INFO - 122 1728858858
[2024-10-13T18:37:57.032-0400] {logging_mixin.py:190} INFO - 123 1728858815
[2024-10-13T18:37:57.033-0400] {logging_mixin.py:190} INFO - 124 1728858926
[2024-10-13T18:37:57.033-0400] {logging_mixin.py:190} INFO - 125 1728858569
[2024-10-13T18:37:57.034-0400] {logging_mixin.py:190} INFO - 126 1728858996
[2024-10-13T18:37:57.035-0400] {logging_mixin.py:190} INFO - 127 1728858694
[2024-10-13T18:37:57.036-0400] {logging_mixin.py:190} INFO - 128 1728859064
[2024-10-13T18:37:57.037-0400] {logging_mixin.py:190} INFO - 129 1728857755
[2024-10-13T18:37:57.038-0400] {logging_mixin.py:190} INFO - 131 1728858966
[2024-10-13T18:37:57.038-0400] {logging_mixin.py:190} INFO - 132 1728858284
[2024-10-13T18:37:57.039-0400] {logging_mixin.py:190} INFO - 133 1728858946
[2024-10-13T18:37:57.039-0400] {logging_mixin.py:190} INFO - 134 1728858956
[2024-10-13T18:37:57.040-0400] {logging_mixin.py:190} INFO - 135 1728858707
[2024-10-13T18:37:57.041-0400] {logging_mixin.py:190} INFO - 136 1728858594
[2024-10-13T18:37:57.041-0400] {logging_mixin.py:190} INFO - 137 1728859055
[2024-10-13T18:37:57.042-0400] {logging_mixin.py:190} INFO - 138 1728858119
[2024-10-13T18:37:57.043-0400] {logging_mixin.py:190} INFO - 139 1728858831
[2024-10-13T18:37:57.044-0400] {logging_mixin.py:190} INFO - 140 1728858845
[2024-10-13T18:37:57.044-0400] {logging_mixin.py:190} INFO - 141 1728858527
[2024-10-13T18:37:57.045-0400] {logging_mixin.py:190} INFO - 142 1728859020
[2024-10-13T18:37:57.046-0400] {logging_mixin.py:190} INFO - 143 1728859010
[2024-10-13T18:37:57.046-0400] {logging_mixin.py:190} INFO - 144 1728858974
[2024-10-13T18:37:57.047-0400] {logging_mixin.py:190} INFO - 145 1728859062
[2024-10-13T18:37:57.047-0400] {logging_mixin.py:190} INFO - 146 1728858676
[2024-10-13T18:37:57.048-0400] {logging_mixin.py:190} INFO - 147 1728858593
[2024-10-13T18:37:57.049-0400] {logging_mixin.py:190} INFO - 148 1728858618
[2024-10-13T18:37:57.049-0400] {logging_mixin.py:190} INFO - 149 1728858788
[2024-10-13T18:37:57.050-0400] {logging_mixin.py:190} INFO - 150 1728859020
[2024-10-13T18:37:57.051-0400] {logging_mixin.py:190} INFO - 151 1728858661
[2024-10-13T18:37:57.052-0400] {logging_mixin.py:190} INFO - 152 1728858850
[2024-10-13T18:37:57.053-0400] {logging_mixin.py:190} INFO - 153 1728859016
[2024-10-13T18:37:57.054-0400] {logging_mixin.py:190} INFO - 154 1728858964
[2024-10-13T18:37:57.054-0400] {logging_mixin.py:190} INFO - 155 1728856462
[2024-10-13T18:37:57.055-0400] {logging_mixin.py:190} INFO - 156 1728858345
[2024-10-13T18:37:57.056-0400] {logging_mixin.py:190} INFO - 157 1728859007
[2024-10-13T18:37:57.056-0400] {logging_mixin.py:190} INFO - 158 1728858886
[2024-10-13T18:37:57.057-0400] {logging_mixin.py:190} INFO - 159 1728858875
[2024-10-13T18:37:57.057-0400] {logging_mixin.py:190} INFO - 160 1728858566
[2024-10-13T18:37:57.058-0400] {logging_mixin.py:190} INFO - 161 1728858844
[2024-10-13T18:37:57.059-0400] {logging_mixin.py:190} INFO - 162 1728858828
[2024-10-13T18:37:57.060-0400] {logging_mixin.py:190} INFO - 163 1728859064
[2024-10-13T18:37:57.060-0400] {logging_mixin.py:190} INFO - 164 1728858971
[2024-10-13T18:37:57.061-0400] {logging_mixin.py:190} INFO - 165 1728858747
[2024-10-13T18:37:57.062-0400] {logging_mixin.py:190} INFO - 166 1728858580
[2024-10-13T18:37:57.063-0400] {logging_mixin.py:190} INFO - 167 1728858556
[2024-10-13T18:37:57.063-0400] {logging_mixin.py:190} INFO - 168 1728858947
[2024-10-13T18:37:57.064-0400] {logging_mixin.py:190} INFO - 169 1728858508
[2024-10-13T18:37:57.065-0400] {logging_mixin.py:190} INFO - 170 1728858848
[2024-10-13T18:37:57.066-0400] {logging_mixin.py:190} INFO - 171 1728856715
[2024-10-13T18:37:57.067-0400] {logging_mixin.py:190} INFO - 173 1728858858
[2024-10-13T18:37:57.068-0400] {logging_mixin.py:190} INFO - 174 1728858610
[2024-10-13T18:37:57.069-0400] {logging_mixin.py:190} INFO - 176 1728858737
[2024-10-13T18:37:57.070-0400] {logging_mixin.py:190} INFO - 177 1728857453
[2024-10-13T18:37:57.071-0400] {logging_mixin.py:190} INFO - 178 1728859036
[2024-10-13T18:37:57.071-0400] {logging_mixin.py:190} INFO - 179 1728858240
[2024-10-13T18:37:57.072-0400] {logging_mixin.py:190} INFO - 180 1728857514
[2024-10-13T18:37:57.073-0400] {logging_mixin.py:190} INFO - 181 1728859038
[2024-10-13T18:37:57.074-0400] {logging_mixin.py:190} INFO - 182 1728858868
[2024-10-13T18:37:57.075-0400] {logging_mixin.py:190} INFO - 183 1728858763
[2024-10-13T18:37:57.076-0400] {logging_mixin.py:190} INFO - 184 1728859055
[2024-10-13T18:37:57.076-0400] {logging_mixin.py:190} INFO - 185 1728858762
[2024-10-13T18:37:57.077-0400] {logging_mixin.py:190} INFO - 186 1728858898
[2024-10-13T18:37:57.078-0400] {logging_mixin.py:190} INFO - 187 1728858018
[2024-10-13T18:37:57.078-0400] {logging_mixin.py:190} INFO - 188 1728858916
[2024-10-13T18:37:57.079-0400] {logging_mixin.py:190} INFO - 189 1728857498
[2024-10-13T18:37:57.080-0400] {logging_mixin.py:190} INFO - 190 1728859029
[2024-10-13T18:37:57.080-0400] {logging_mixin.py:190} INFO - 191 1728858994
[2024-10-13T18:37:57.082-0400] {logging_mixin.py:190} INFO - 192 1728858761
[2024-10-13T18:37:57.082-0400] {logging_mixin.py:190} INFO - 193 1728858997
[2024-10-13T18:37:57.083-0400] {logging_mixin.py:190} INFO - 194 1728858446
[2024-10-13T18:37:57.084-0400] {logging_mixin.py:190} INFO - 195 1728858476
[2024-10-13T18:37:57.085-0400] {logging_mixin.py:190} INFO - 196 1728859053
[2024-10-13T18:37:57.086-0400] {logging_mixin.py:190} INFO - 197 1728858988
[2024-10-13T18:37:57.086-0400] {logging_mixin.py:190} INFO - 198 1728858670
[2024-10-13T18:37:57.087-0400] {logging_mixin.py:190} INFO - 199 1728859028
[2024-10-13T18:37:57.088-0400] {logging_mixin.py:190} INFO - 200 1728858954
[2024-10-13T18:37:57.088-0400] {logging_mixin.py:190} INFO - 201 1728858131
[2024-10-13T18:37:57.089-0400] {logging_mixin.py:190} INFO - 202 1728854252
[2024-10-13T18:37:57.090-0400] {logging_mixin.py:190} INFO - 203 1728858880
[2024-10-13T18:37:57.090-0400] {logging_mixin.py:190} INFO - 204 1728858942
[2024-10-13T18:37:57.091-0400] {logging_mixin.py:190} INFO - 205 1728858551
[2024-10-13T18:37:57.092-0400] {logging_mixin.py:190} INFO - 206 1728857605
[2024-10-13T18:37:57.093-0400] {logging_mixin.py:190} INFO - 207 1728859020
[2024-10-13T18:37:57.094-0400] {logging_mixin.py:190} INFO - 208 1728859002
[2024-10-13T18:37:57.095-0400] {logging_mixin.py:190} INFO - 209 1728859049
[2024-10-13T18:37:57.096-0400] {logging_mixin.py:190} INFO - 210 1728858162
[2024-10-13T18:37:57.097-0400] {logging_mixin.py:190} INFO - 211 1728858886
[2024-10-13T18:37:57.098-0400] {logging_mixin.py:190} INFO - 212 1728391856
[2024-10-13T18:37:57.099-0400] {logging_mixin.py:190} INFO - 213 1728858744
[2024-10-13T18:37:57.100-0400] {logging_mixin.py:190} INFO - 214 1728858546
[2024-10-13T18:37:57.100-0400] {logging_mixin.py:190} INFO - 215 1728858789
[2024-10-13T18:37:57.101-0400] {logging_mixin.py:190} INFO - 216 1728858412
[2024-10-13T18:37:57.102-0400] {logging_mixin.py:190} INFO - 217 1728858175
[2024-10-13T18:37:57.102-0400] {logging_mixin.py:190} INFO - 218 1728858948
[2024-10-13T18:37:57.103-0400] {logging_mixin.py:190} INFO - 219 1728858828
[2024-10-13T18:37:57.103-0400] {logging_mixin.py:190} INFO - 220 1728858940
[2024-10-13T18:37:57.104-0400] {logging_mixin.py:190} INFO - 221 1728858519
[2024-10-13T18:37:57.105-0400] {logging_mixin.py:190} INFO - 222 1728858656
[2024-10-13T18:37:57.105-0400] {logging_mixin.py:190} INFO - 223 1728856678
[2024-10-13T18:37:57.106-0400] {logging_mixin.py:190} INFO - 224 1728858371
[2024-10-13T18:37:57.107-0400] {logging_mixin.py:190} INFO - 225 1728856587
[2024-10-13T18:37:57.108-0400] {logging_mixin.py:190} INFO - 226 1728858304
[2024-10-13T18:37:57.109-0400] {logging_mixin.py:190} INFO - 227 1728858902
[2024-10-13T18:37:57.109-0400] {logging_mixin.py:190} INFO - 228 1728858878
[2024-10-13T18:37:57.110-0400] {logging_mixin.py:190} INFO - 229 1728859058
[2024-10-13T18:37:57.111-0400] {logging_mixin.py:190} INFO - 230 1728859050
[2024-10-13T18:37:57.112-0400] {logging_mixin.py:190} INFO - 232 1728858630
[2024-10-13T18:37:57.113-0400] {logging_mixin.py:190} INFO - 233 1728858933
[2024-10-13T18:37:57.114-0400] {logging_mixin.py:190} INFO - 234 1728858246
[2024-10-13T18:37:57.115-0400] {logging_mixin.py:190} INFO - 236 1728858440
[2024-10-13T18:37:57.115-0400] {logging_mixin.py:190} INFO - 237 1728858701
[2024-10-13T18:37:57.116-0400] {logging_mixin.py:190} INFO - 239 1728859028
[2024-10-13T18:37:57.117-0400] {logging_mixin.py:190} INFO - 241 1728858126
[2024-10-13T18:37:57.118-0400] {logging_mixin.py:190} INFO - 242 1728858984
[2024-10-13T18:37:57.118-0400] {logging_mixin.py:190} INFO - 243 1728858812
[2024-10-13T18:37:57.119-0400] {logging_mixin.py:190} INFO - 244 1728859016
[2024-10-13T18:37:57.120-0400] {logging_mixin.py:190} INFO - 245 1728659352
[2024-10-13T18:37:57.120-0400] {logging_mixin.py:190} INFO - 246 1728858661
[2024-10-13T18:37:57.121-0400] {logging_mixin.py:190} INFO - 247 1728858278
[2024-10-13T18:37:57.121-0400] {logging_mixin.py:190} INFO - 248 1728858954
[2024-10-13T18:37:57.122-0400] {logging_mixin.py:190} INFO - 249 1728858998
[2024-10-13T18:37:57.123-0400] {logging_mixin.py:190} INFO - 250 1728858042
[2024-10-13T18:37:57.124-0400] {logging_mixin.py:190} INFO - 251 1728859035
[2024-10-13T18:37:57.125-0400] {logging_mixin.py:190} INFO - 253 1728858866
[2024-10-13T18:37:57.126-0400] {logging_mixin.py:190} INFO - 254 1728858323
[2024-10-13T18:37:57.126-0400] {logging_mixin.py:190} INFO - 255 1728857738
[2024-10-13T18:37:57.127-0400] {logging_mixin.py:190} INFO - 256 1728858845
[2024-10-13T18:37:57.127-0400] {logging_mixin.py:190} INFO - 257 1728858965
[2024-10-13T18:37:57.128-0400] {logging_mixin.py:190} INFO - 258 1728858936
[2024-10-13T18:37:57.129-0400] {logging_mixin.py:190} INFO - 259 1728858594
[2024-10-13T18:37:57.130-0400] {logging_mixin.py:190} INFO - 260 1728858369
[2024-10-13T18:37:57.131-0400] {logging_mixin.py:190} INFO - 261 1728857254
[2024-10-13T18:37:57.132-0400] {logging_mixin.py:190} INFO - 262 1728858457
[2024-10-13T18:37:57.133-0400] {logging_mixin.py:190} INFO - 263 1728858267
[2024-10-13T18:37:57.134-0400] {logging_mixin.py:190} INFO - 264 1728859036
[2024-10-13T18:37:57.135-0400] {logging_mixin.py:190} INFO - 265 1728858935
[2024-10-13T18:37:57.136-0400] {logging_mixin.py:190} INFO - 266 1728858422
[2024-10-13T18:37:57.137-0400] {logging_mixin.py:190} INFO - 267 1728854175
[2024-10-13T18:37:57.138-0400] {logging_mixin.py:190} INFO - 268 1728858024
[2024-10-13T18:37:57.139-0400] {logging_mixin.py:190} INFO - 269 1728858320
[2024-10-13T18:37:57.139-0400] {logging_mixin.py:190} INFO - 270 1728859020
[2024-10-13T18:37:57.140-0400] {logging_mixin.py:190} INFO - 271 1728857159
[2024-10-13T18:37:57.140-0400] {logging_mixin.py:190} INFO - 272 1728856257
[2024-10-13T18:37:57.141-0400] {logging_mixin.py:190} INFO - 273 1728857868
[2024-10-13T18:37:57.142-0400] {logging_mixin.py:190} INFO - 274 1728859034
[2024-10-13T18:37:57.142-0400] {logging_mixin.py:190} INFO - 275 1728858320
[2024-10-13T18:37:57.143-0400] {logging_mixin.py:190} INFO - 276 1728858267
[2024-10-13T18:37:57.143-0400] {logging_mixin.py:190} INFO - 277 1728858763
[2024-10-13T18:37:57.144-0400] {logging_mixin.py:190} INFO - 278 1728857955
[2024-10-13T18:37:57.144-0400] {logging_mixin.py:190} INFO - 279 1728858558
[2024-10-13T18:37:57.145-0400] {logging_mixin.py:190} INFO - 280 1728858426
[2024-10-13T18:37:57.146-0400] {logging_mixin.py:190} INFO - 281 1728857818
[2024-10-13T18:37:57.147-0400] {logging_mixin.py:190} INFO - 282 1728857699
[2024-10-13T18:37:57.147-0400] {logging_mixin.py:190} INFO - 283 1728858862
[2024-10-13T18:37:57.148-0400] {logging_mixin.py:190} INFO - 284 1728857858
[2024-10-13T18:37:57.148-0400] {logging_mixin.py:190} INFO - 285 1728859054
[2024-10-13T18:37:57.149-0400] {logging_mixin.py:190} INFO - 286 1728858883
