[2024-10-13T17:58:48.291-0400] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-13T17:58:48.304-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T21:58:32.343179+00:00 [queued]>
[2024-10-13T17:58:48.312-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T21:58:32.343179+00:00 [queued]>
[2024-10-13T17:58:48.312-0400] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-13T17:58:48.330-0400] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): extract_task> on 2024-10-13 21:58:32.343179+00:00
[2024-10-13T17:58:48.339-0400] {standard_task_runner.py:72} INFO - Started process 86144 to run task
[2024-10-13T17:58:48.346-0400] {clientserver.py:543} INFO - Closing down clientserver connection
[2024-10-13T17:58:48.357-0400] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'bixi_etl_pipeline', 'extract_task', 'manual__2024-10-13T21:58:32.343179+00:00', '--job-id', '194', '--raw', '--subdir', 'DAGS_FOLDER/bixi_etl_pipeline.py', '--cfg-path', '/var/folders/bj/4z3t139j7xj2qng4wk4y16ym0000gn/T/tmpuyw3gp2i']
[2024-10-13T17:58:48.358-0400] {standard_task_runner.py:105} INFO - Job 194: Subtask extract_task
[2024-10-13T17:58:48.425-0400] {task_command.py:467} INFO - Running <TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T21:58:32.343179+00:00 [running]> on host karendembp.home
[2024-10-13T17:58:48.709-0400] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='bixi_etl_pipeline' AIRFLOW_CTX_TASK_ID='extract_task' AIRFLOW_CTX_EXECUTION_DATE='2024-10-13T21:58:32.343179+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-13T21:58:32.343179+00:00'
[2024-10-13T17:58:48.711-0400] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-13T17:58:48.712-0400] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-13T17:58:48.713-0400] {logging_mixin.py:190} INFO - Current task name:extract_task state:running start_date:2024-10-13 21:58:48.304876+00:00
[2024-10-13T17:58:48.714-0400] {logging_mixin.py:190} INFO - Dag name:bixi_etl_pipeline and current dag run status:running
[2024-10-13T17:58:48.715-0400] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-13T17:58:49.148-0400] {logging_mixin.py:190} INFO - 36 1728856539
[2024-10-13T17:58:49.149-0400] {logging_mixin.py:190} INFO - 37 1728856627
[2024-10-13T17:58:49.149-0400] {logging_mixin.py:190} INFO - 38 1728855293
[2024-10-13T17:58:49.150-0400] {logging_mixin.py:190} INFO - 39 1728856590
[2024-10-13T17:58:49.151-0400] {logging_mixin.py:190} INFO - 40 1728855986
[2024-10-13T17:58:49.152-0400] {logging_mixin.py:190} INFO - 41 1728855189
[2024-10-13T17:58:49.153-0400] {logging_mixin.py:190} INFO - 43 1728855397
[2024-10-13T17:58:49.154-0400] {logging_mixin.py:190} INFO - 45 1728850821
[2024-10-13T17:58:49.155-0400] {logging_mixin.py:190} INFO - 46 1728856705
[2024-10-13T17:58:49.156-0400] {logging_mixin.py:190} INFO - 47 1728856094
[2024-10-13T17:58:49.157-0400] {logging_mixin.py:190} INFO - 48 1728855146
[2024-10-13T17:58:49.157-0400] {logging_mixin.py:190} INFO - 49 1728856283
[2024-10-13T17:58:49.158-0400] {logging_mixin.py:190} INFO - 50 1728856464
[2024-10-13T17:58:49.159-0400] {logging_mixin.py:190} INFO - 51 1728856310
[2024-10-13T17:58:49.160-0400] {logging_mixin.py:190} INFO - 52 1728855902
[2024-10-13T17:58:49.161-0400] {logging_mixin.py:190} INFO - 55 1728855430
[2024-10-13T17:58:49.162-0400] {logging_mixin.py:190} INFO - 56 1728855866
[2024-10-13T17:58:49.163-0400] {logging_mixin.py:190} INFO - 57 1728856392
[2024-10-13T17:58:49.164-0400] {logging_mixin.py:190} INFO - 59 1728856713
[2024-10-13T17:58:49.165-0400] {logging_mixin.py:190} INFO - 60 1728855287
[2024-10-13T17:58:49.165-0400] {logging_mixin.py:190} INFO - 61 1728856010
[2024-10-13T17:58:49.166-0400] {logging_mixin.py:190} INFO - 62 1728856658
[2024-10-13T17:58:49.167-0400] {logging_mixin.py:190} INFO - 63 1728856085
[2024-10-13T17:58:49.167-0400] {logging_mixin.py:190} INFO - 64 1728854171
[2024-10-13T17:58:49.168-0400] {logging_mixin.py:190} INFO - 65 1728856113
[2024-10-13T17:58:49.168-0400] {logging_mixin.py:190} INFO - 67 1728856624
[2024-10-13T17:58:49.169-0400] {logging_mixin.py:190} INFO - 68 1728856662
[2024-10-13T17:58:49.170-0400] {logging_mixin.py:190} INFO - 69 1728855758
[2024-10-13T17:58:49.170-0400] {logging_mixin.py:190} INFO - 71 1728856038
[2024-10-13T17:58:49.171-0400] {logging_mixin.py:190} INFO - 72 1728856625
[2024-10-13T17:58:49.171-0400] {logging_mixin.py:190} INFO - 73 1728856657
[2024-10-13T17:58:49.172-0400] {logging_mixin.py:190} INFO - 74 1728855728
[2024-10-13T17:58:49.173-0400] {logging_mixin.py:190} INFO - 75 1728854046
[2024-10-13T17:58:49.174-0400] {logging_mixin.py:190} INFO - 76 1728854620
[2024-10-13T17:58:49.175-0400] {logging_mixin.py:190} INFO - 77 1728856631
[2024-10-13T17:58:49.176-0400] {logging_mixin.py:190} INFO - 78 1728856686
[2024-10-13T17:58:49.177-0400] {logging_mixin.py:190} INFO - 79 1728856389
[2024-10-13T17:58:49.178-0400] {logging_mixin.py:190} INFO - 80 1728854804
[2024-10-13T17:58:49.178-0400] {logging_mixin.py:190} INFO - 81 1728856691
[2024-10-13T17:58:49.179-0400] {logging_mixin.py:190} INFO - 82 1728856683
[2024-10-13T17:58:49.180-0400] {logging_mixin.py:190} INFO - 83 1728856706
[2024-10-13T17:58:49.181-0400] {logging_mixin.py:190} INFO - 84 1728856699
[2024-10-13T17:58:49.181-0400] {logging_mixin.py:190} INFO - 85 1728856037
[2024-10-13T17:58:49.182-0400] {logging_mixin.py:190} INFO - 86 1728856559
[2024-10-13T17:58:49.183-0400] {logging_mixin.py:190} INFO - 87 1728856278
[2024-10-13T17:58:49.184-0400] {logging_mixin.py:190} INFO - 88 1728856320
[2024-10-13T17:58:49.185-0400] {logging_mixin.py:190} INFO - 89 1728856117
[2024-10-13T17:58:49.186-0400] {logging_mixin.py:190} INFO - 91 1728855112
[2024-10-13T17:58:49.186-0400] {logging_mixin.py:190} INFO - 92 1728854175
[2024-10-13T17:58:49.187-0400] {logging_mixin.py:190} INFO - 93 1728855432
[2024-10-13T17:58:49.188-0400] {logging_mixin.py:190} INFO - 94 1728856404
[2024-10-13T17:58:49.189-0400] {logging_mixin.py:190} INFO - 95 1728856565
[2024-10-13T17:58:49.190-0400] {logging_mixin.py:190} INFO - 96 1728856659
[2024-10-13T17:58:49.190-0400] {logging_mixin.py:190} INFO - 97 1728851819
[2024-10-13T17:58:49.191-0400] {logging_mixin.py:190} INFO - 99 1728854375
[2024-10-13T17:58:49.191-0400] {logging_mixin.py:190} INFO - 100 1728856105
[2024-10-13T17:58:49.192-0400] {logging_mixin.py:190} INFO - 101 1728856452
[2024-10-13T17:58:49.193-0400] {logging_mixin.py:190} INFO - 102 1728856071
[2024-10-13T17:58:49.193-0400] {logging_mixin.py:190} INFO - 103 1728856570
[2024-10-13T17:58:49.194-0400] {logging_mixin.py:190} INFO - 105 1728856068
[2024-10-13T17:58:49.194-0400] {logging_mixin.py:190} INFO - 106 1728856624
[2024-10-13T17:58:49.195-0400] {logging_mixin.py:190} INFO - 107 1728855777
[2024-10-13T17:58:49.196-0400] {logging_mixin.py:190} INFO - 108 1728856657
[2024-10-13T17:58:49.197-0400] {logging_mixin.py:190} INFO - 109 1728856377
[2024-10-13T17:58:49.198-0400] {logging_mixin.py:190} INFO - 110 1728855805
[2024-10-13T17:58:49.199-0400] {logging_mixin.py:190} INFO - 111 1728855952
[2024-10-13T17:58:49.199-0400] {logging_mixin.py:190} INFO - 112 1728854550
[2024-10-13T17:58:49.200-0400] {logging_mixin.py:190} INFO - 113 1728856255
[2024-10-13T17:58:49.201-0400] {logging_mixin.py:190} INFO - 114 1728854967
[2024-10-13T17:58:49.201-0400] {logging_mixin.py:190} INFO - 115 1728856503
[2024-10-13T17:58:49.202-0400] {logging_mixin.py:190} INFO - 116 1728855340
[2024-10-13T17:58:49.203-0400] {logging_mixin.py:190} INFO - 118 1728856115
[2024-10-13T17:58:49.203-0400] {logging_mixin.py:190} INFO - 119 1728856331
[2024-10-13T17:58:49.204-0400] {logging_mixin.py:190} INFO - 120 1728856323
[2024-10-13T17:58:49.205-0400] {logging_mixin.py:190} INFO - 121 1728855377
[2024-10-13T17:58:49.206-0400] {logging_mixin.py:190} INFO - 122 1728856656
[2024-10-13T17:58:49.207-0400] {logging_mixin.py:190} INFO - 123 1728856251
[2024-10-13T17:58:49.207-0400] {logging_mixin.py:190} INFO - 124 1728856201
[2024-10-13T17:58:49.208-0400] {logging_mixin.py:190} INFO - 125 1728856419
[2024-10-13T17:58:49.208-0400] {logging_mixin.py:190} INFO - 126 1728856692
[2024-10-13T17:58:49.209-0400] {logging_mixin.py:190} INFO - 127 1728856661
[2024-10-13T17:58:49.210-0400] {logging_mixin.py:190} INFO - 128 1728856519
[2024-10-13T17:58:49.210-0400] {logging_mixin.py:190} INFO - 129 1728856509
[2024-10-13T17:58:49.211-0400] {logging_mixin.py:190} INFO - 131 1728855583
[2024-10-13T17:58:49.212-0400] {logging_mixin.py:190} INFO - 132 1728856393
[2024-10-13T17:58:49.212-0400] {logging_mixin.py:190} INFO - 133 1728856637
[2024-10-13T17:58:49.213-0400] {logging_mixin.py:190} INFO - 134 1728856712
[2024-10-13T17:58:49.213-0400] {logging_mixin.py:190} INFO - 135 1728856118
[2024-10-13T17:58:49.214-0400] {logging_mixin.py:190} INFO - 136 1728854406
[2024-10-13T17:58:49.215-0400] {logging_mixin.py:190} INFO - 137 1728856091
[2024-10-13T17:58:49.215-0400] {logging_mixin.py:190} INFO - 138 1728856416
[2024-10-13T17:58:49.216-0400] {logging_mixin.py:190} INFO - 139 1728855723
[2024-10-13T17:58:49.217-0400] {logging_mixin.py:190} INFO - 140 1728856370
[2024-10-13T17:58:49.217-0400] {logging_mixin.py:190} INFO - 141 1728856624
[2024-10-13T17:58:49.218-0400] {logging_mixin.py:190} INFO - 142 1728856324
[2024-10-13T17:58:49.219-0400] {logging_mixin.py:190} INFO - 143 1728856680
[2024-10-13T17:58:49.220-0400] {logging_mixin.py:190} INFO - 144 1728856456
[2024-10-13T17:58:49.220-0400] {logging_mixin.py:190} INFO - 145 1728856041
[2024-10-13T17:58:49.221-0400] {logging_mixin.py:190} INFO - 146 1728856080
[2024-10-13T17:58:49.221-0400] {logging_mixin.py:190} INFO - 147 1728856686
[2024-10-13T17:58:49.222-0400] {logging_mixin.py:190} INFO - 148 1728856689
[2024-10-13T17:58:49.223-0400] {logging_mixin.py:190} INFO - 149 1728855896
[2024-10-13T17:58:49.223-0400] {logging_mixin.py:190} INFO - 150 1728856681
[2024-10-13T17:58:49.224-0400] {logging_mixin.py:190} INFO - 151 1728856020
[2024-10-13T17:58:49.224-0400] {logging_mixin.py:190} INFO - 152 1728856711
[2024-10-13T17:58:49.225-0400] {logging_mixin.py:190} INFO - 153 1728856287
[2024-10-13T17:58:49.226-0400] {logging_mixin.py:190} INFO - 154 1728856673
[2024-10-13T17:58:49.226-0400] {logging_mixin.py:190} INFO - 155 1728856462
[2024-10-13T17:58:49.227-0400] {logging_mixin.py:190} INFO - 156 1728856201
[2024-10-13T17:58:49.227-0400] {logging_mixin.py:190} INFO - 157 1728856692
[2024-10-13T17:58:49.228-0400] {logging_mixin.py:190} INFO - 158 1728856458
[2024-10-13T17:58:49.229-0400] {logging_mixin.py:190} INFO - 159 1728855617
[2024-10-13T17:58:49.230-0400] {logging_mixin.py:190} INFO - 160 1728856429
[2024-10-13T17:58:49.230-0400] {logging_mixin.py:190} INFO - 161 1728856707
[2024-10-13T17:58:49.231-0400] {logging_mixin.py:190} INFO - 162 1728854857
[2024-10-13T17:58:49.232-0400] {logging_mixin.py:190} INFO - 163 1728856670
[2024-10-13T17:58:49.233-0400] {logging_mixin.py:190} INFO - 164 1728856671
[2024-10-13T17:58:49.233-0400] {logging_mixin.py:190} INFO - 165 1728856560
[2024-10-13T17:58:49.234-0400] {logging_mixin.py:190} INFO - 166 1728856277
[2024-10-13T17:58:49.235-0400] {logging_mixin.py:190} INFO - 167 1728856428
[2024-10-13T17:58:49.236-0400] {logging_mixin.py:190} INFO - 168 1728856356
[2024-10-13T17:58:49.236-0400] {logging_mixin.py:190} INFO - 169 1728856617
[2024-10-13T17:58:49.237-0400] {logging_mixin.py:190} INFO - 170 1728856637
[2024-10-13T17:58:49.238-0400] {logging_mixin.py:190} INFO - 171 1728856715
[2024-10-13T17:58:49.238-0400] {logging_mixin.py:190} INFO - 173 1728856263
[2024-10-13T17:58:49.239-0400] {logging_mixin.py:190} INFO - 174 1728856673
[2024-10-13T17:58:49.239-0400] {logging_mixin.py:190} INFO - 176 1728856633
[2024-10-13T17:58:49.240-0400] {logging_mixin.py:190} INFO - 177 1728856559
[2024-10-13T17:58:49.241-0400] {logging_mixin.py:190} INFO - 178 1728856576
[2024-10-13T17:58:49.241-0400] {logging_mixin.py:190} INFO - 179 1728856707
[2024-10-13T17:58:49.242-0400] {logging_mixin.py:190} INFO - 180 1728852932
[2024-10-13T17:58:49.242-0400] {logging_mixin.py:190} INFO - 181 1728856351
[2024-10-13T17:58:49.243-0400] {logging_mixin.py:190} INFO - 182 1728856634
[2024-10-13T17:58:49.244-0400] {logging_mixin.py:190} INFO - 183 1728856150
[2024-10-13T17:58:49.244-0400] {logging_mixin.py:190} INFO - 184 1728856682
[2024-10-13T17:58:49.245-0400] {logging_mixin.py:190} INFO - 185 1728854879
[2024-10-13T17:58:49.245-0400] {logging_mixin.py:190} INFO - 186 1728856058
[2024-10-13T17:58:49.246-0400] {logging_mixin.py:190} INFO - 187 1728854921
[2024-10-13T17:58:49.247-0400] {logging_mixin.py:190} INFO - 188 1728855700
[2024-10-13T17:58:49.247-0400] {logging_mixin.py:190} INFO - 189 1728856630
[2024-10-13T17:58:49.248-0400] {logging_mixin.py:190} INFO - 190 1728856612
[2024-10-13T17:58:49.248-0400] {logging_mixin.py:190} INFO - 191 1728856141
[2024-10-13T17:58:49.249-0400] {logging_mixin.py:190} INFO - 192 1728856597
[2024-10-13T17:58:49.250-0400] {logging_mixin.py:190} INFO - 193 1728855631
[2024-10-13T17:58:49.250-0400] {logging_mixin.py:190} INFO - 194 1728856184
[2024-10-13T17:58:49.251-0400] {logging_mixin.py:190} INFO - 195 1728856191
[2024-10-13T17:58:49.251-0400] {logging_mixin.py:190} INFO - 196 1728856557
[2024-10-13T17:58:49.252-0400] {logging_mixin.py:190} INFO - 197 1728856317
[2024-10-13T17:58:49.253-0400] {logging_mixin.py:190} INFO - 198 1728855125
[2024-10-13T17:58:49.253-0400] {logging_mixin.py:190} INFO - 199 1728856606
[2024-10-13T17:58:49.254-0400] {logging_mixin.py:190} INFO - 200 1728855801
[2024-10-13T17:58:49.254-0400] {logging_mixin.py:190} INFO - 201 1728856557
[2024-10-13T17:58:49.255-0400] {logging_mixin.py:190} INFO - 202 1728854252
[2024-10-13T17:58:49.256-0400] {logging_mixin.py:190} INFO - 203 1728856688
[2024-10-13T17:58:49.256-0400] {logging_mixin.py:190} INFO - 204 1728856590
[2024-10-13T17:58:49.257-0400] {logging_mixin.py:190} INFO - 205 1728856646
[2024-10-13T17:58:49.258-0400] {logging_mixin.py:190} INFO - 206 1728856600
[2024-10-13T17:58:49.259-0400] {logging_mixin.py:190} INFO - 207 1728856464
[2024-10-13T17:58:49.260-0400] {logging_mixin.py:190} INFO - 208 1728856698
[2024-10-13T17:58:49.261-0400] {logging_mixin.py:190} INFO - 209 1728856541
[2024-10-13T17:58:49.262-0400] {logging_mixin.py:190} INFO - 210 1728856532
[2024-10-13T17:58:49.263-0400] {logging_mixin.py:190} INFO - 211 1728856583
[2024-10-13T17:58:49.263-0400] {logging_mixin.py:190} INFO - 212 1728391856
[2024-10-13T17:58:49.264-0400] {logging_mixin.py:190} INFO - 213 1728856670
[2024-10-13T17:58:49.265-0400] {logging_mixin.py:190} INFO - 214 1728856508
[2024-10-13T17:58:49.266-0400] {logging_mixin.py:190} INFO - 215 1728856564
[2024-10-13T17:58:49.267-0400] {logging_mixin.py:190} INFO - 216 1728856272
[2024-10-13T17:58:49.268-0400] {logging_mixin.py:190} INFO - 217 1728856421
[2024-10-13T17:58:49.269-0400] {logging_mixin.py:190} INFO - 218 1728856690
[2024-10-13T17:58:49.270-0400] {logging_mixin.py:190} INFO - 219 1728856550
[2024-10-13T17:58:49.270-0400] {logging_mixin.py:190} INFO - 220 1728856443
[2024-10-13T17:58:49.271-0400] {logging_mixin.py:190} INFO - 221 1728856666
[2024-10-13T17:58:49.271-0400] {logging_mixin.py:190} INFO - 222 1728856710
[2024-10-13T17:58:49.272-0400] {logging_mixin.py:190} INFO - 223 1728856678
[2024-10-13T17:58:49.273-0400] {logging_mixin.py:190} INFO - 224 1728856297
[2024-10-13T17:58:49.273-0400] {logging_mixin.py:190} INFO - 225 1728856587
[2024-10-13T17:58:49.274-0400] {logging_mixin.py:190} INFO - 226 1728856716
[2024-10-13T17:58:49.275-0400] {logging_mixin.py:190} INFO - 227 1728856632
[2024-10-13T17:58:49.276-0400] {logging_mixin.py:190} INFO - 228 1728856629
[2024-10-13T17:58:49.277-0400] {logging_mixin.py:190} INFO - 229 1728856685
[2024-10-13T17:58:49.278-0400] {logging_mixin.py:190} INFO - 230 1728856671
[2024-10-13T17:58:49.279-0400] {logging_mixin.py:190} INFO - 232 1728855967
[2024-10-13T17:58:49.279-0400] {logging_mixin.py:190} INFO - 233 1728856334
[2024-10-13T17:58:49.280-0400] {logging_mixin.py:190} INFO - 234 1728856656
[2024-10-13T17:58:49.280-0400] {logging_mixin.py:190} INFO - 236 1728856676
[2024-10-13T17:58:49.281-0400] {logging_mixin.py:190} INFO - 237 1728856462
[2024-10-13T17:58:49.282-0400] {logging_mixin.py:190} INFO - 239 1728856466
[2024-10-13T17:58:49.282-0400] {logging_mixin.py:190} INFO - 241 1728856212
[2024-10-13T17:58:49.283-0400] {logging_mixin.py:190} INFO - 242 1728856449
[2024-10-13T17:58:49.284-0400] {logging_mixin.py:190} INFO - 243 1728856575
[2024-10-13T17:58:49.285-0400] {logging_mixin.py:190} INFO - 244 1728856641
[2024-10-13T17:58:49.286-0400] {logging_mixin.py:190} INFO - 245 1728659352
[2024-10-13T17:58:49.287-0400] {logging_mixin.py:190} INFO - 246 1728856597
[2024-10-13T17:58:49.287-0400] {logging_mixin.py:190} INFO - 247 1728854599
[2024-10-13T17:58:49.288-0400] {logging_mixin.py:190} INFO - 248 1728856480
[2024-10-13T17:58:49.289-0400] {logging_mixin.py:190} INFO - 249 1728856516
[2024-10-13T17:58:49.290-0400] {logging_mixin.py:190} INFO - 250 1728856667
[2024-10-13T17:58:49.291-0400] {logging_mixin.py:190} INFO - 251 1728856309
[2024-10-13T17:58:49.291-0400] {logging_mixin.py:190} INFO - 253 1728856159
[2024-10-13T17:58:49.292-0400] {logging_mixin.py:190} INFO - 254 1728856562
[2024-10-13T17:58:49.293-0400] {logging_mixin.py:190} INFO - 255 1728852846
[2024-10-13T17:58:49.293-0400] {logging_mixin.py:190} INFO - 256 1728856658
[2024-10-13T17:58:49.294-0400] {logging_mixin.py:190} INFO - 257 1728856037
[2024-10-13T17:58:49.295-0400] {logging_mixin.py:190} INFO - 258 1728856642
[2024-10-13T17:58:49.295-0400] {logging_mixin.py:190} INFO - 259 1728854974
[2024-10-13T17:58:49.296-0400] {logging_mixin.py:190} INFO - 260 1728856501
[2024-10-13T17:58:49.297-0400] {logging_mixin.py:190} INFO - 261 1728848862
[2024-10-13T17:58:49.298-0400] {logging_mixin.py:190} INFO - 262 1728856594
[2024-10-13T17:58:49.299-0400] {logging_mixin.py:190} INFO - 263 1728855259
[2024-10-13T17:58:49.300-0400] {logging_mixin.py:190} INFO - 264 1728856409
[2024-10-13T17:58:49.300-0400] {logging_mixin.py:190} INFO - 265 1728856539
[2024-10-13T17:58:49.301-0400] {logging_mixin.py:190} INFO - 266 1728855827
[2024-10-13T17:58:49.301-0400] {logging_mixin.py:190} INFO - 267 1728854175
[2024-10-13T17:58:49.302-0400] {logging_mixin.py:190} INFO - 268 1728853556
[2024-10-13T17:58:49.303-0400] {logging_mixin.py:190} INFO - 269 1728855979
[2024-10-13T17:58:49.303-0400] {logging_mixin.py:190} INFO - 270 1728856715
[2024-10-13T17:58:49.304-0400] {logging_mixin.py:190} INFO - 271 1728855292
[2024-10-13T17:58:49.304-0400] {logging_mixin.py:190} INFO - 272 1728856257
[2024-10-13T17:58:49.305-0400] {logging_mixin.py:190} INFO - 273 1728856693
[2024-10-13T17:58:49.306-0400] {logging_mixin.py:190} INFO - 274 1728854709
[2024-10-13T17:58:49.307-0400] {logging_mixin.py:190} INFO - 275 1728856220
[2024-10-13T17:58:49.308-0400] {logging_mixin.py:190} INFO - 276 1728856179
[2024-10-13T17:58:49.309-0400] {logging_mixin.py:190} INFO - 277 1728856224
[2024-10-13T17:58:49.309-0400] {logging_mixin.py:190} INFO - 278 1728856650
[2024-10-13T17:58:49.310-0400] {logging_mixin.py:190} INFO - 279 1728854177
[2024-10-13T17:58:49.310-0400] {logging_mixin.py:190} INFO - 280 1728856565
[2024-10-13T17:58:49.311-0400] {logging_mixin.py:190} INFO - 281 1728855071
[2024-10-13T17:58:49.312-0400] {logging_mixin.py:190} INFO - 282 1728854866
[2024-10-13T17:58:49.312-0400] {logging_mixin.py:190} INFO - 283 1728856656
[2024-10-13T17:58:49.313-0400] {logging_mixin.py:190} INFO - 284 1728853153
[2024-10-13T17:58:49.313-0400] {logging_mixin.py:190} INFO - 285 1728856000
[2024-10-13T17:58:49.314-0400] {logging_mixin.py:190} INFO - 286 1728856181
